
ladder 1
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
42221,1,3,3265927930,893008,29,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,427098,6779997643,true,true,false
37916,4,3,3012914817,437232,30,Gianteater Ant \uD83D\uDC1C,3,55892,13285482908,true,false,false
43484,5,4,2928650185,694583,31,Celer,8,54573,4059014431,false,false,false
2361,6,3,2426829581,493289,32,LetoTheSpy,0,52220,955920479,true,false,false
43978,6,4,2085770284,563232,33,MobileChecker,3,82945,13867683722,false,false,false
40390,6,4,2066319018,585251,34,Merioch,2,109047,19974552478,false,false,false
41176,6,4,2014279969,505786,35,Oligor,1,27021,3595148879,true,false,false
44341,6,3,2013925233,418352,36,consuela,2,8721,155010432,false,false,false
2546,3,3,2000284955,282365,37,Myst,0,13503,2040888270,true,false,false
1328,6,3,2000068311,276091,38,Lurker,3,59488,2424943875,false,false,false
43301,5,3,81528638,162364,39,\rGeneral  General Consensus,0,277200,4257577544,true,true,false
6969,1,3,73166542,131616,40,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,179989,2920605167,true,true,false

ladder 21
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
37916,6,4,9154145672,1237951,1,Gianteater Ant \uD83D\uDC1C,3,63587,829003658,true,false,false
1757,0,1,9153190422,459019,2,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,133458,0,false,false,false
2213,3,3,7022418001,953654,3,eta / Pancakes \uD83E\uDD5E,2,93313,1233331722,false,true,false
40770,4,4,5926662111,1056010,4,Ponchan,4,245164,13912750221,true,false,false
46265,6,4,5621031865,1295490,5,mino,1,186310,2218525335,false,false,false
46400,0,2,5438277511,717567,6,Puffy3180,0,37780,432863276,false,true,false
46454,3,3,4340878055,853429,7,tep,0,204590,5188523839,true,false,false
44898,6,3,4340138501,1051378,8,Lukenzo is graping,2,155884,136104342,true,false,false
44803,4,3,4339183783,907311,9,snas,0,106472,1096782838,true,false,false
39127,3,3,4338637640,778242,10,blid,4,62573,398782031,false,false,false
46296,6,3,4129653697,821868,11,Grapes is,1,262624,2113697280,true,false,false
2361,6,3,4129074726,850863,12,LetoTheSpy,0,53898,354812313,true,false,false
3368,1,3,3891557862,679850,13,Umm,0,115856,33872319455,true,false,false
43978,6,3,3891089946,770788,14,MobileChecker,3,88646,16871018706,true,false,false
40547,0,2,3890716695,525879,15,dero,4,73741,13744144641,true,false,false
46127,5,4,3890243685,843351,16,Froggo,1,82051,991040005,true,false,false
40360,0,1,3672252646,349846,17,Ladders,0,63145,14467499,false,false,false
2546,0,1,3480883081,284090,18,Myst,0,13503,7871968,false,false,false
38589,0,1,3472327950,331210,19,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,24993,1800896884,false,false,false
42150,3,3,3189363756,671916,20,Nesyn,13,208762,35755239007,true,false,false
41484,0,3,3173090201,605526,21,Mys T. Guest,0,118591,2852240340,true,false,false
41894,6,4,3172826135,917543,22,SOBEX (easily pingable),5,55328,493194932,true,false,false
42379,4,4,3035417732,741927,23,Logiar,2,83702,7927483545,true,false,false
1802,5,3,3034870684,604928,24,Sophie,5,283798,65355744132,true,false,false
41068,5,3,3034674109,549251,25,Boozle,8,173699,39994027502,true,false,false
2863,6,3,3034622937,578330,26,Clu,10,96492,19589827004,true,false,false
44341,6,3,3034103623,397421,27,consuela,2,3733,257716764,true,false,false
38102,3,3,3033909862,418155,28,Bender,13,175715,30392971446,true,false,false
40390,6,3,3033763994,623314,29,Merioch,2,106616,22200780854,true,false,false
46023,6,3,3033291902,564568,30,aga,3,191515,51625723033,true,false,false
41636,6,3,2167439999,387729,31,\uD83D\uDC18 Heph \uD83D\uDCA6,11,229581,66606614084,true,false,false
43484,6,3,2167238350,502825,32,Celer,8,54601,3539751490,false,false,false
1328,6,3,2101001516,302126,33,Lurker,3,10299,2570790536,true,false,false
30,6,3,2100973762,390095,34,Lynz,6,11271,242304033,true,false,false
44448,6,3,2100817376,458176,35,Mystery Guest #44448,4,181619,52553219189,true,false,false
41176,6,3,2100477006,275252,36,Oligor,1,39401,3942940009,false,false,false
40882,3,3,506489,10938,37,To the \uD83C\uDF11,3,94994,86574274,true,true,false

ladder 22
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
44803,0,1,3882855404,334614,1,snas,0,115598,143783,false,true,false
44898,4,3,2566911932,656067,2,Lukenzo is graping,2,151538,462338105,true,false,false
3368,4,3,2566696972,643829,3,Umm,0,116548,36226191739,true,false,false
30,3,3,2566579787,618507,4,Lynz,6,14088,109755279,true,false,false
2361,0,1,2566042706,321781,5,LetoTheSpy,0,54366,75813989,false,false,false
42379,1,3,2423931435,576896,6,Logiar,2,87744,9926567223,true,false,false
39127,2,3,2423485482,579473,7,blid,4,63898,961106305,true,false,false
40547,0,2,2423036703,418908,8,dero,4,78549,14916198024,true,false,false
46296,6,3,2332745336,646230,9,Grapes is,1,265291,4245941743,true,false,false
40360,6,3,2215383610,636881,10,Ladders,0,62326,23183114,true,false,false
41176,6,3,2214890318,596701,11,Oligor,1,29768,4742981450,true,false,false
43978,6,3,2214784798,678860,12,MobileChecker,3,90264,17850501563,true,false,false
41484,6,3,2204023856,594534,13,Mys T. Guest,0,119201,4964668814,true,false,false
42150,4,3,2203689229,504908,14,Nesyn,13,208255,39190844272,true,false,false
44341,6,3,2203413558,566140,15,consuela,2,4179,350045740,true,false,false
38589,6,3,2202879907,682719,16,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,22600,2101453684,true,false,false
2546,5,3,2202698155,475287,17,Myst,0,8531,103327711,true,false,false
40390,6,3,2202562669,348281,18,Merioch,2,101629,23349216274,true,false,false
43484,5,4,2202246395,541017,19,Celer,8,49609,4639861420,true,false,false
41894,6,3,2202092925,482952,20,SOBEX (easily pingable),5,50345,1048524737,true,false,false
2863,5,3,2202060316,516361,21,Clu,10,91500,21221068231,true,false,false
1328,5,3,2201634947,319221,22,Lurker,3,5309,2708426812,true,false,false
38102,6,3,2201457542,492363,23,Bender,13,170721,33556281917,true,false,false
41068,6,3,2201343651,410283,24,Boozle,8,168716,42598556050,true,false,false
1802,6,3,2201262084,474718,25,Sophie,5,278811,69278369037,true,false,false
46023,6,3,2200926508,464602,26,aga,3,186524,55078466961,true,false,false
44448,6,3,2200471429,474810,27,Mystery Guest #44448,4,176634,56260811439,true,false,false
41636,6,3,2200333000,332564,28,\uD83D\uDC18 Heph \uD83D\uDCA6,11,224590,70083232107,true,false,false
46127,1,3,1457196208,504355,29,Froggo,1,84175,957110216,true,true,false
46265,6,3,1087164732,616517,30,mino,1,190283,3883274391,true,true,false
46454,4,3,693083011,375723,31,tep,0,215204,7647163852,true,true,false
40770,4,4,276585883,285685,32,Ponchan,4,258430,15952833089,true,true,false
1757,2,3,14432376,54148,33,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,134557,123574754,true,true,false
37916,3,2,1520,1516,34,Gianteater Ant \uD83D\uDC1C,3,64445,855641762,true,true,false

ladder 23
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
42379,6,3,2508090272,607160,1,Logiar,2,92660,9487951327,false,false,false
2546,5,3,2488260504,489618,2,Myst,0,9018,105831713,false,false,false
41636,6,3,2472148377,426833,3,\uD83D\uDC18 Heph \uD83D\uDCA6,11,224905,74263871429,true,false,false
41484,5,3,2471961734,537243,4,Mys T. Guest,0,119274,51089357,false,false,false
46296,5,3,2463085376,542334,5,Grapes is,1,265350,6833841721,false,false,false
41176,6,3,2455789943,518021,6,Oligor,1,29836,4661212381,false,false,false
1802,6,3,2439549693,421909,7,Sophie,5,279115,69513247236,false,false,false
41068,6,3,2427697564,541512,8,Boozle,8,169101,32900894821,false,false,false
42150,6,3,2362396005,456625,9,Nesyn,13,208271,33620322031,false,false,false
40390,6,3,2352427534,402033,10,Merioch,2,102103,24440222181,false,false,false
2863,6,3,2348547636,477971,11,Clu,10,91799,0,false,false,false
44448,6,3,2310802629,533612,12,Mystery Guest #44448,4,176690,56701461854,false,false,false
41894,6,3,2300013841,527207,13,SOBEX (easily pingable),5,50681,1877132989,false,false,false
40360,5,4,1876373916,582192,14,Ladders,0,67288,2158324,false,true,false
2361,3,2,1196577389,325385,15,LetoTheSpy,0,56985,472515969,false,true,false
40547,0,1,1072975810,191819,16,dero,4,78549,15813837456,false,true,false
39127,0,1,976543131,193298,17,blid,4,63898,59632263,false,true,false
30,5,3,681029074,320905,18,Lynz,6,15255,321147,false,true,false
38589,0,4,540272662,302857,19,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,26214,2513996150,false,true,false
3368,4,2,454573177,216342,20,Umm,0,117371,36724491830,false,true,false
44341,3,4,158643827,212033,21,consuela,2,4855,9936263,false,true,false
44898,6,3,153128104,320435,22,Lukenzo is graping,2,153259,4915939,false,true,false
38102,0,4,114748353,144342,23,Bender,13,172549,36568990892,false,true,false
43484,5,4,102333277,222918,24,Celer,8,51104,104809743,false,true,false
1328,5,4,63272208,179306,25,Lurker,3,5887,9804996,false,true,false
46023,3,4,16137436,100465,26,aga,3,188673,2458832,false,true,false
43978,5,4,2606492,57090,27,MobileChecker,3,92154,2862005,false,true,false

ladder 24
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
46296,4,2,10906895,9145,1,Grapes is,1,260350,6981063936,true,true,false
41484,0,1,8001097,8229,2,Mys T. Guest,0,119274,236013433,false,true,false
40390,0,1,7794780,8966,3,Merioch,2,102103,24632608754,false,true,false
2863,0,1,7788193,9007,4,Clu,10,91799,180447940,false,true,false
41894,0,1,7786630,9061,5,SOBEX (easily pingable),5,50681,1980199050,true,true,false
41176,0,1,7663388,9473,6,Oligor,1,29836,4712894456,false,true,false
41068,4,2,5609066,18084,7,Boozle,8,164111,33191674071,true,true,false
42150,2,2,5254952,16837,8,Nesyn,13,203279,33997479709,true,true,false
44448,1,2,5035190,15395,9,Mystery Guest #44448,4,171701,57053631723,true,true,false
2546,4,3,4503835,20055,10,Myst,0,9024,117189649,false,true,false
1802,1,2,4095096,15343,11,Sophie,5,279123,69890961632,false,true,false
41636,4,2,1610649,14216,12,\uD83D\uDC18 Heph \uD83D\uDCA6,11,219912,74592702095,true,true,false
42379,0,1,0,1,13,Logiar,2,92660,9487951327,false,true,false

ladder 25
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you

ladder 26
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you

